no_topics,min_df,max_df,alpha,eta,c_v
3.0,0.07,0.44,0.36,0.2,0.2935608326198951
8.0,0.08,0.18,0.28,0.19,0.3018845755391032
14.0,0.09,0.28,0.09,0.26,0.31149435906404227
5.0,0.09,0.5,0.27,0.19,0.33325899118666447
4.0,0.04,0.44,0.1,0.22,0.323893993327258
13.0,0.01,0.41000000000000003,0.17,0.14,0.3327193270927982
3.0,0.04,0.37,0.28,0.15,0.3201434283268025
7.0,0.06,0.33,0.02,0.23,0.3534738167870463
8.0,0.06,0.19,0.08,0.2,0.3136784020667034
3.0,0.04,0.49,0.29,0.17,0.3291267686197166
2.0,0.02,0.21,0.07,0.14,0.2518942574785381
5.0,0.05,0.2,0.27,0.29,0.29800880799122514
10.0,0.04,0.14,0.18,0.27,0.32215144970540116
4.0,0.06,0.11,0.17,0.08,0.26565539139069416
13.0,0.08,0.36,0.14,0.06,0.3228312997007426
2.0,0.08,0.11,0.03,0.06,0.22398626592188536
8.0,0.04,0.17,0.16,0.1,0.32787388657304667
4.0,0.09,0.22,0.29,0.07,0.29360571708276273
2.0,0.06,0.18,0.22,0.19,0.3530177815806347
6.0,0.06,0.42,0.25,0.17,0.33664579631830466
8.0,0.03,0.21,0.12,0.19,0.32581512557832826
11.0,0.01,0.19,0.08,0.03,0.2854341626395089
12.0,0.03,0.36,0.28,0.2,0.3469147912229494
4.0,0.01,0.34,0.46,0.23,0.3014693938120885
14.0,0.1,0.19,0.43,0.24,0.2735289367509916
4.0,0.1,0.37,0.4,0.25,0.34082795605831584
5.0,0.06,0.49,0.14,0.19,0.3174160069653131
5.0,0.01,0.33,0.46,0.14,0.3299697642192855
8.0,0.02,0.12,0.34,0.1,0.30683755154633996
8.0,0.08,0.36,0.07,0.29,0.3363729717379242
3.0,0.08,0.29,0.41000000000000003,0.13,0.3309024639755214
14.0,0.04,0.12,0.37,0.05,0.2850620440063276
5.0,0.09,0.17,0.31,0.04,0.28166743612730405
4.0,0.1,0.36,0.35000000000000003,0.26,0.34373552622549436
6.0,0.01,0.2,0.26,0.25,0.33013080582132553
15.0,0.1,0.13,0.37,0.17,0.26737087435033796
4.0,0.06,0.45,0.23,0.13,0.3150378561221738
7.0,0.05,0.49,0.05,0.09,0.3539506247451856
7.0,0.1,0.12,0.36,0.12,0.26943596007696224
8.0,0.02,0.24,0.24,0.08,0.30486676726155276
8.0,0.01,0.21,0.07,0.08,0.3483354509286114
2.0,0.07,0.3,0.09,0.07,0.3867767142067709
7.0,0.06,0.28,0.42,0.05,0.3059727998702554
12.0,0.09,0.22,0.32,0.1,0.29463040689829373
11.0,0.03,0.15,0.18,0.29,0.30581520195287903
15.0,0.08,0.43,0.45,0.09,0.3070234697614074
5.0,0.1,0.47000000000000003,0.49,0.13,0.3567071059551771
4.0,0.07,0.45,0.49,0.05,0.35247864847048127
11.0,0.07,0.34,0.21,0.03,0.3132859406859631
2.0,0.03,0.14,0.01,0.28,0.2913124887077449
15.0,0.05,0.24,0.48,0.06,0.30108312865836573
10.0,0.02,0.4,0.46,0.29,0.30496103615431475
11.0,0.07,0.48,0.19,0.07,0.34602283657483407
2.0,0.01,0.34,0.2,0.18,0.3188570743961471
4.0,0.02,0.27,0.18,0.16,0.3417468740360352
14.0,0.05,0.21,0.5,0.02,0.2987038810561293
6.0,0.02,0.34,0.46,0.1,0.3057766895984462
14.0,0.09,0.36,0.18,0.15,0.32461006220296623
8.0,0.01,0.46,0.27,0.07,0.33942667222137135
2.0,0.09,0.25,0.5,0.14,0.3304457443261702
8.0,0.04,0.13,0.02,0.15,0.3217984016552883
3.0,0.08,0.11,0.33,0.03,0.2511140132857847
2.0,0.03,0.22,0.15,0.29,0.2713408506535422
13.0,0.02,0.22,0.14,0.18,0.31668041867521435
15.0,0.02,0.2,0.06,0.3,0.3433179621171373
15.0,0.07,0.46,0.1,0.25,0.3557437779541174
15.0,0.04,0.34,0.22,0.19,0.3268014907129345
5.0,0.06,0.22,0.45,0.23,0.3000503741179358
13.0,0.04,0.22,0.07,0.04,0.3331785657601326
9.0,0.1,0.21,0.17,0.23,0.26310853670275963
4.0,0.01,0.34,0.45,0.04,0.3014693938120885
3.0,0.07,0.14,0.44,0.14,0.3307909437848317
4.0,0.02,0.36,0.12,0.13,0.31745712833663026
5.0,0.1,0.41000000000000003,0.08,0.07,0.2976364020975905
13.0,0.1,0.13,0.35000000000000003,0.09,0.2643991098590811
9.0,0.1,0.41000000000000003,0.49,0.04,0.31037361219130366
4.0,0.01,0.44,0.07,0.13,0.3029716907194011
7.0,0.06,0.49,0.48,0.19,0.3176441368637448
15.0,0.04,0.25,0.06,0.19,0.32528371251755206
4.0,0.02,0.19,0.18,0.26,0.28311729366263655
3.0,0.09,0.19,0.09,0.27,0.28150876035247546
13.0,0.03,0.16,0.25,0.11,0.3260121357517484
11.0,0.01,0.12,0.43,0.26,0.30022169812209804
10.0,0.01,0.17,0.28,0.3,0.3377469228103518
3.0,0.08,0.33,0.19,0.12,0.33683094938607017
2.0,0.1,0.33,0.28,0.2,0.2875945850010279
3.0,0.09,0.42,0.23,0.05,0.33736605999786873
12.0,0.09,0.4,0.35000000000000003,0.15,0.3001724394838028
14.0,0.1,0.25,0.33,0.23,0.2997357326190187
11.0,0.04,0.3,0.06,0.26,0.34418251612546136
7.0,0.03,0.12,0.48,0.19,0.3005986792002443
15.0,0.02,0.15,0.05,0.24,0.3422401232648843
12.0,0.06,0.43,0.48,0.07,0.3239058111596425
9.0,0.1,0.25,0.07,0.21,0.30899011355093475
2.0,0.08,0.27,0.44,0.29,0.27192352332278186
8.0,0.1,0.43,0.01,0.26,0.31647140792608597
3.0,0.06,0.31,0.39,0.16,0.37683455399136206
5.0,0.03,0.43,0.35000000000000003,0.16,0.3132576305632453
2.0,0.01,0.14,0.31,0.07,0.2841720136168983
3.0,0.09,0.23,0.31,0.14,0.3006648143328427
9.0,0.08,0.41000000000000003,0.46,0.23,0.29225462788410067
11.0,0.08,0.5,0.22,0.04,0.3453705010549725
4.0,0.01,0.21,0.06,0.06,0.32274123085164164
9.0,0.07,0.28,0.36,0.26,0.31403939506436873
5.0,0.05,0.27,0.44,0.3,0.3083548142740894
6.0,0.01,0.28,0.1,0.15,0.3335807454454304
10.0,0.05,0.36,0.28,0.23,0.3442986557205425
4.0,0.02,0.34,0.05,0.02,0.3120704040805924
8.0,0.04,0.4,0.1,0.24,0.2998721266060216
13.0,0.03,0.34,0.04,0.29,0.3449518484729687
11.0,0.05,0.38,0.07,0.06,0.3127650248563265
5.0,0.07,0.23,0.21,0.07,0.2884025714187423
12.0,0.03,0.13,0.12,0.29,0.3029639959007739
2.0,0.05,0.12,0.04,0.03,0.3080604691137677
13.0,0.06,0.32,0.07,0.02,0.3339711704025739
8.0,0.08,0.28,0.2,0.24,0.32748103613019863
8.0,0.04,0.41000000000000003,0.31,0.08,0.2941056298682869
11.0,0.05,0.42,0.45,0.22,0.3176008432752703
4.0,0.05,0.36,0.22,0.07,0.3329867569817546
12.0,0.09,0.18,0.47000000000000003,0.05,0.27177482821232146
15.0,0.08,0.47000000000000003,0.04,0.03,0.3356508332014735
12.0,0.04,0.44,0.23,0.16,0.33150137208686037
9.0,0.1,0.5,0.31,0.04,0.3302986784791631
5.0,0.03,0.21,0.44,0.3,0.32541336239691465
10.0,0.01,0.33,0.14,0.05,0.3588342108734067
3.0,0.02,0.2,0.13,0.02,0.27967015165857906
5.0,0.03,0.23,0.33,0.05,0.28326877630410296
10.0,0.02,0.34,0.13,0.11,0.3326024814578511
9.0,0.06,0.44,0.32,0.14,0.3379519720735839
11.0,0.07,0.49,0.12,0.26,0.34306736061394544
13.0,0.01,0.38,0.13,0.09,0.3367400866283287
3.0,0.09,0.27,0.37,0.05,0.3385750330234553
15.0,0.09,0.17,0.1,0.25,0.2787253896149931
8.0,0.08,0.29,0.29,0.03,0.31961101228939903
5.0,0.04,0.37,0.36,0.26,0.3381257757835237
5.0,0.08,0.14,0.17,0.04,0.29373651649800164
5.0,0.04,0.29,0.21,0.02,0.36318925640332644
6.0,0.1,0.23,0.01,0.26,0.3111822036266246
10.0,0.02,0.12,0.01,0.15,0.29457510475624504
11.0,0.07,0.13,0.3,0.03,0.2966629201896605
8.0,0.04,0.18,0.21,0.18,0.3152260098189146
5.0,0.05,0.25,0.05,0.18,0.31509592008548915
5.0,0.01,0.31,0.29,0.29,0.33267308110017496
11.0,0.01,0.2,0.31,0.1,0.32420071416657187
13.0,0.02,0.32,0.1,0.01,0.312511890147548
4.0,0.05,0.12,0.41000000000000003,0.06,0.3015129876368092
5.0,0.06,0.26,0.1,0.16,0.354519367296424
11.0,0.03,0.48,0.26,0.08,0.3663405901397732
2.0,0.06,0.46,0.06,0.29,0.30713113977492607
9.0,0.07,0.33,0.18,0.03,0.3148208924073021
8.0,0.05,0.11,0.03,0.05,0.2533499916555386
8.0,0.06,0.22,0.24,0.3,0.3116936023171833
5.0,0.08,0.3,0.05,0.06,0.351421197306898
3.0,0.1,0.18,0.07,0.14,0.29481971604439994
7.0,0.06,0.16,0.06,0.23,0.3190301651987811
10.0,0.07,0.14,0.06,0.29,0.3082267233373006
12.0,0.02,0.48,0.31,0.14,0.3376604979779812
6.0,0.03,0.21,0.14,0.29,0.337767253459143
13.0,0.01,0.46,0.19,0.12,0.32439863612097913
2.0,0.01,0.32,0.07,0.2,0.3113817178001428
9.0,0.04,0.4,0.27,0.28,0.2924064639804312
11.0,0.06,0.29,0.22,0.21,0.33993247013213207
2.0,0.09,0.13,0.18,0.28,0.2529313542377087
4.0,0.08,0.15,0.06,0.25,0.3003961903925989
11.0,0.07,0.49,0.35000000000000003,0.15,0.34126268000820187
12.0,0.05,0.27,0.2,0.24,0.3221423635098463
7.0,0.08,0.32,0.2,0.16,0.34470121581159546
11.0,0.1,0.35000000000000003,0.15,0.23,0.32216544898606825
8.0,0.07,0.39,0.2,0.21,0.325805360623082
9.0,0.04,0.2,0.47000000000000003,0.18,0.2931198456713688
6.0,0.07,0.25,0.5,0.01,0.2920957516605221
7.0,0.06,0.25,0.16,0.29,0.32788246949928024
10.0,0.07,0.33,0.25,0.07,0.3346123511861133
11.0,0.06,0.12,0.11,0.09,0.26444320146117956
8.0,0.06,0.2,0.16,0.01,0.339045623702518
6.0,0.04,0.39,0.43,0.2,0.3044939368471616
11.0,0.05,0.26,0.16,0.1,0.3162662050530767
10.0,0.04,0.35000000000000003,0.18,0.26,0.3326994175007571
3.0,0.1,0.11,0.34,0.02,0.33858464375333597
7.0,0.08,0.12,0.27,0.19,0.2730486565620786
8.0,0.04,0.2,0.25,0.15,0.30990430953748505
5.0,0.02,0.43,0.34,0.15,0.3085706382653829
8.0,0.1,0.31,0.31,0.3,0.3010750582486005
3.0,0.01,0.37,0.34,0.25,0.31157096778429927
11.0,0.04,0.37,0.14,0.12,0.3216455896060156
4.0,0.05,0.38,0.48,0.15,0.2959505984641072
5.0,0.03,0.27,0.28,0.04,0.34422834567750293
2.0,0.07,0.26,0.41000000000000003,0.09,0.28910079722571486
10.0,0.09,0.48,0.23,0.05,0.34589792936393493
12.0,0.01,0.28,0.43,0.08,0.3299111711181746
11.0,0.02,0.5,0.37,0.2,0.33673228620713674
10.0,0.08,0.12,0.16,0.07,0.2763621947039503
5.0,0.02,0.49,0.28,0.16,0.3426344664208426
3.0,0.09,0.28,0.32,0.07,0.27533781937571683
11.0,0.03,0.27,0.07,0.04,0.3533860946226359
8.0,0.04,0.44,0.48,0.13,0.3098336749577956
14.0,0.03,0.48,0.31,0.09,0.3628766661615032
4.0,0.06,0.46,0.09,0.2,0.3162596543178437
10.0,0.08,0.5,0.34,0.25,0.3356586970274626
13.0,0.07,0.44,0.16,0.08,0.31301732479992267
10.0,0.01,0.31,0.16,0.04,0.35890688403515436
12.0,0.08,0.28,0.38,0.04,0.317941824205338
11.0,0.02,0.27,0.2,0.12,0.3255130079545779
12.0,0.05,0.13,0.5,0.17,0.2768820368367011
12.0,0.03,0.38,0.46,0.15,0.3257378320209434
15.0,0.07,0.31,0.05,0.21,0.3438811165367977
9.0,0.07,0.49,0.33,0.25,0.35159456379095094
14.0,0.02,0.3,0.49,0.15,0.34154575934537845
15.0,0.09,0.24,0.47000000000000003,0.02,0.28809212350254343
4.0,0.1,0.29,0.1,0.13,0.30919841875375986
7.0,0.08,0.41000000000000003,0.01,0.26,0.294974324977961
5.0,0.08,0.37,0.23,0.2,0.3219124090281956
13.0,0.06,0.36,0.35000000000000003,0.15,0.32904836625757816
12.0,0.04,0.19,0.18,0.12,0.3156248571018356
6.0,0.04,0.3,0.39,0.27,0.2981942511587629
4.0,0.08,0.45,0.24,0.16,0.33606930474996893
6.0,0.08,0.29,0.11,0.08,0.3254554051866223
5.0,0.06,0.36,0.44,0.11,0.3162186977946247
10.0,0.09,0.3,0.4,0.05,0.30847389720796975
8.0,0.06,0.46,0.24,0.07,0.3203897854327902
6.0,0.1,0.33,0.35000000000000003,0.01,0.28774033529140725
10.0,0.04,0.14,0.07,0.02,0.3252842595405529
11.0,0.05,0.14,0.2,0.09,0.3108386866490503
2.0,0.09,0.36,0.25,0.13,0.29481807810993715
10.0,0.06,0.46,0.07,0.29,0.34107381159209255
5.0,0.06,0.44,0.28,0.3,0.3377150263590275
5.0,0.06,0.28,0.36,0.24,0.3264513445795528
7.0,0.07,0.25,0.4,0.11,0.28875285291610847
4.0,0.02,0.15,0.28,0.06,0.2828786113909006
5.0,0.05,0.39,0.39,0.02,0.31951408469554166
3.0,0.1,0.22,0.19,0.21,0.2943592529200967
2.0,0.08,0.49,0.15,0.17,0.3774023305304416
14.0,0.07,0.49,0.25,0.24,0.3485620527163141
13.0,0.09,0.36,0.46,0.24,0.31355899359992867
14.0,0.1,0.16,0.06,0.05,0.27843429813716714
4.0,0.07,0.14,0.41000000000000003,0.2,0.33320754273847
10.0,0.09,0.14,0.28,0.08,0.2664153111392256
10.0,0.02,0.21,0.5,0.3,0.2949574499115638
4.0,0.1,0.3,0.32,0.24,0.2577026463717667
15.0,0.1,0.29,0.35000000000000003,0.29,0.3066877519476116
6.0,0.09,0.23,0.25,0.29,0.3039928819517249
8.0,0.05,0.27,0.48,0.18,0.30051344741371144
12.0,0.1,0.37,0.31,0.22,0.3176481968361548
13.0,0.06,0.48,0.3,0.03,0.3373110037668704
5.0,0.05,0.13,0.34,0.19,0.3162840929314917
11.0,0.1,0.34,0.28,0.22,0.31549639396067186
2.0,0.04,0.32,0.15,0.15,0.2881460124713071
2.0,0.01,0.25,0.46,0.17,0.25525786551533325
7.0,0.09,0.47000000000000003,0.36,0.3,0.3416166703394762
15.0,0.09,0.43,0.42,0.01,0.3136676670976323
5.0,0.1,0.11,0.24,0.21,0.33858464375333597
5.0,0.01,0.34,0.04,0.24,0.3186009976524024
7.0,0.06,0.46,0.47000000000000003,0.15,0.32003591163970174
4.0,0.09,0.49,0.02,0.02,0.3463950940604158
14.0,0.01,0.26,0.4,0.29,0.3166137792693377
12.0,0.01,0.19,0.47000000000000003,0.07,0.28899184936218153
14.0,0.08,0.34,0.13,0.17,0.3336939411346723
13.0,0.06,0.14,0.34,0.22,0.288648110329517
4.0,0.04,0.11,0.47000000000000003,0.09,0.27365706352038566
4.0,0.09,0.42,0.23,0.15,0.3431418494493176
5.0,0.05,0.37,0.34,0.14,0.32055214215169153
6.0,0.1,0.28,0.12,0.24,0.2844107622137781
10.0,0.07,0.32,0.4,0.01,0.3100644201845879
11.0,0.05,0.15,0.05,0.16,0.3087566233796935
3.0,0.08,0.26,0.25,0.24,0.26688275194216887
10.0,0.02,0.25,0.12,0.3,0.3369190582287902
12.0,0.05,0.15,0.31,0.28,0.2932863000980666
15.0,0.02,0.36,0.48,0.24,0.33763261675122913
4.0,0.06,0.14,0.01,0.18,0.2734032111810481
15.0,0.01,0.35000000000000003,0.01,0.15,0.3203269174375763
14.0,0.09,0.32,0.32,0.27,0.30765702023224367
4.0,0.09,0.27,0.35000000000000003,0.11,0.3193142791013998
3.0,0.01,0.3,0.42,0.21,0.2855271834305421
4.0,0.09,0.24,0.3,0.04,0.29360571708276273
6.0,0.07,0.5,0.08,0.14,0.34890849122321704
9.0,0.02,0.37,0.19,0.15,0.3274235421669589
4.0,0.08,0.15,0.49,0.11,0.2815986774247596
13.0,0.08,0.32,0.27,0.14,0.32276715309108567
14.0,0.06,0.38,0.25,0.04,0.3170022431962637
3.0,0.01,0.34,0.13,0.04,0.31518918826962267
10.0,0.07,0.12,0.14,0.02,0.27488700856331083
5.0,0.07,0.23,0.04,0.3,0.2919299434085647
7.0,0.01,0.23,0.3,0.25,0.3585276534245821
8.0,0.01,0.37,0.49,0.06,0.2879094076433539
9.0,0.06,0.2,0.19,0.3,0.32537955476633207
6.0,0.03,0.25,0.29,0.28,0.32757105941176834
15.0,0.02,0.3,0.05,0.27,0.34317384789438277
6.0,0.02,0.15,0.11,0.15,0.3307057276503294
9.0,0.09,0.16,0.06,0.05,0.28212733189047456
3.0,0.04,0.49,0.48,0.21,0.32078601133283857
2.0,0.06,0.44,0.44,0.06,0.31174255185717625
13.0,0.02,0.39,0.19,0.08,0.30779458428690176
6.0,0.04,0.25,0.08,0.03,0.3579351158681158
2.0,0.03,0.17,0.05,0.12,0.3403274699667739
8.0,0.1,0.24,0.04,0.1,0.30899889294183414
9.0,0.06,0.13,0.1,0.07,0.33526652841096233
11.0,0.03,0.46,0.21,0.08,0.3797865936751857
5.0,0.09,0.3,0.08,0.06,0.2841364377349437
11.0,0.01,0.39,0.26,0.14,0.33225761327165676
14.0,0.03,0.21,0.01,0.09,0.3218049372597207
7.0,0.03,0.4,0.37,0.22,0.3470058648935214
7.0,0.08,0.5,0.22,0.14,0.34676295958641745
3.0,0.01,0.15,0.01,0.01,0.28574292453553835
15.0,0.04,0.14,0.46,0.27,0.3133305688620751
2.0,0.1,0.13,0.24,0.25,0.2775591807140338
4.0,0.07,0.46,0.5,0.04,0.3304508833102284
3.0,0.09,0.2,0.18,0.29,0.3337865834803459
10.0,0.1,0.11,0.5,0.13,0.33858464375333597
8.0,0.04,0.22,0.48,0.07,0.2736717116118917
6.0,0.01,0.45,0.02,0.09,0.35636462439892935
2.0,0.03,0.49,0.13,0.16,0.3169786393762749
13.0,0.07,0.41000000000000003,0.47000000000000003,0.09,0.3148830017815103
9.0,0.01,0.29,0.29,0.22,0.2955881913463496
11.0,0.04,0.28,0.06,0.24,0.3260710148123864
4.0,0.06,0.16,0.31,0.26,0.32918477608827823
5.0,0.1,0.14,0.25,0.29,0.26703270481508823
10.0,0.03,0.27,0.45,0.16,0.33580623035045576
3.0,0.03,0.3,0.38,0.23,0.2684674007797159
14.0,0.03,0.46,0.38,0.14,0.3652901387290905
8.0,0.05,0.31,0.14,0.22,0.35076276759459835
14.0,0.01,0.29,0.31,0.25,0.30259427533547983
4.0,0.05,0.44,0.29,0.25,0.31252712813594596
15.0,0.06,0.44,0.01,0.23,0.33663447037547395
15.0,0.03,0.45,0.07,0.06,0.3466263380278617
8.0,0.09,0.29,0.36,0.08,0.27974169327027454
14.0,0.09,0.26,0.32,0.28,0.2914571545719714
14.0,0.05,0.15,0.28,0.05,0.30866249105835797
14.0,0.1,0.22,0.19,0.17,0.2895921429952031
7.0,0.02,0.38,0.21,0.3,0.3264270072597311
7.0,0.02,0.5,0.35000000000000003,0.21,0.3480736901294247
11.0,0.04,0.11,0.15,0.3,0.27157558265698245
4.0,0.09,0.3,0.46,0.09,0.26529272288483635
14.0,0.01,0.38,0.22,0.26,0.3369597774691969
12.0,0.07,0.39,0.48,0.08,0.3099803762205578
5.0,0.09,0.42,0.4,0.2,0.33627382694102637
3.0,0.04,0.35000000000000003,0.03,0.04,0.31953275876517845
5.0,0.07,0.27,0.19,0.02,0.3206446408012946
6.0,0.01,0.3,0.3,0.08,0.289734926468733
15.0,0.09,0.29,0.42,0.03,0.287515601484777
5.0,0.09,0.31,0.46,0.16,0.31994428021777654
7.0,0.08,0.4,0.49,0.3,0.28981870906818047
13.0,0.04,0.46,0.24,0.19,0.33556441085788147
14.0,0.04,0.3,0.06,0.14,0.3413149639142436
9.0,0.07,0.14,0.45,0.19,0.31101306464250356
4.0,0.03,0.25,0.06,0.3,0.27368136970097157
9.0,0.02,0.13,0.18,0.24,0.3183650368998286
10.0,0.01,0.49,0.05,0.2,0.3457827758152608
9.0,0.08,0.14,0.17,0.14,0.284392578878236
4.0,0.04,0.11,0.46,0.19,0.27365706352038566
11.0,0.02,0.2,0.31,0.29,0.3468550163946857
2.0,0.01,0.3,0.19,0.09,0.2873859277813523
14.0,0.04,0.42,0.25,0.18,0.33964108596440445
2.0,0.03,0.42,0.45,0.03,0.2866257680813248
10.0,0.07,0.29,0.01,0.18,0.3240576472391242
14.0,0.07,0.14,0.07,0.07,0.3099085840563785
3.0,0.02,0.37,0.37,0.16,0.29515445612659214
2.0,0.06,0.18,0.45,0.13,0.3379464318959011
7.0,0.04,0.28,0.14,0.24,0.3332698991688284
10.0,0.05,0.26,0.26,0.25,0.32058206932205113
11.0,0.05,0.41000000000000003,0.1,0.01,0.3118939112161827
3.0,0.07,0.41000000000000003,0.35000000000000003,0.06,0.29358235511366176
15.0,0.06,0.5,0.4,0.18,0.34310132519612674
5.0,0.09,0.18,0.03,0.01,0.2889888688021432
7.0,0.04,0.43,0.46,0.25,0.31759273957911466
13.0,0.01,0.44,0.04,0.3,0.3182088446814004
3.0,0.03,0.48,0.47000000000000003,0.24,0.3413252982250119
14.0,0.09,0.37,0.13,0.26,0.3256325706264652
11.0,0.07,0.14,0.33,0.04,0.30978038357081855
3.0,0.03,0.39,0.25,0.22,0.33171517021643177
5.0,0.06,0.29,0.44,0.17,0.3065554104524232
6.0,0.04,0.37,0.32,0.24,0.3245383392229093
7.0,0.07,0.22,0.27,0.11,0.31243137211184
12.0,0.01,0.47000000000000003,0.18,0.07,0.33191447615440434
9.0,0.03,0.4,0.35000000000000003,0.16,0.33771824065489486
11.0,0.04,0.45,0.41000000000000003,0.2,0.3185824247383248
7.0,0.1,0.29,0.1,0.17,0.30058916263373403
12.0,0.01,0.48,0.18,0.21,0.3307032900877325
2.0,0.05,0.4,0.18,0.28,0.28662469100875565
11.0,0.02,0.24,0.37,0.25,0.30691360561739844
12.0,0.09,0.28,0.4,0.21,0.3121270991893581
8.0,0.1,0.29,0.44,0.23,0.3103281427551437
13.0,0.03,0.38,0.12,0.16,0.3300213803088684
9.0,0.05,0.16,0.14,0.07,0.31366879272010073
3.0,0.08,0.41000000000000003,0.19,0.14,0.2980745582215621
8.0,0.04,0.4,0.15,0.15,0.2936154485058583
10.0,0.1,0.12,0.38,0.06,0.2694359600769623
10.0,0.02,0.19,0.01,0.17,0.3059705690717205
2.0,0.02,0.24,0.2,0.29,0.2757483070715355
7.0,0.1,0.4,0.16,0.29,0.31248978831922136
10.0,0.03,0.48,0.02,0.07,0.380259855166062
5.0,0.05,0.33,0.2,0.01,0.3589764468682729
11.0,0.1,0.17,0.19,0.12,0.28653765238355056
11.0,0.05,0.14,0.35000000000000003,0.14,0.29993405059421857
11.0,0.02,0.41000000000000003,0.12,0.07,0.3071117575701157
12.0,0.07,0.22,0.47000000000000003,0.16,0.29787877253513967
15.0,0.06,0.31,0.16,0.21,0.343548615909847
8.0,0.08,0.48,0.38,0.27,0.3301686273969203
4.0,0.01,0.38,0.49,0.05,0.30266456341166126
12.0,0.02,0.26,0.01,0.08,0.314993501165909
13.0,0.04,0.46,0.32,0.08,0.32859602696141693
4.0,0.07,0.17,0.27,0.09,0.3452181637094277
7.0,0.03,0.2,0.36,0.28,0.3045402206892625
8.0,0.03,0.48,0.41000000000000003,0.24,0.36362034055908826
12.0,0.06,0.47000000000000003,0.29,0.12,0.34193826604009286
3.0,0.1,0.33,0.13,0.22,0.28254095764341597
13.0,0.08,0.27,0.01,0.02,0.3033141593489953
7.0,0.08,0.29,0.35000000000000003,0.09,0.3147703044428285
4.0,0.04,0.39,0.23,0.16,0.3152381583793023
15.0,0.01,0.15,0.01,0.12,0.29400686494264294
15.0,0.02,0.43,0.16,0.21,0.34110280597396486
8.0,0.07,0.16,0.47000000000000003,0.27,0.2766208791752737
13.0,0.08,0.46,0.14,0.03,0.3451546724570195
11.0,0.1,0.37,0.3,0.13,0.31585874144277337
12.0,0.08,0.49,0.06,0.1,0.3467531405231117
14.0,0.02,0.22,0.17,0.27,0.31373534298777733
11.0,0.09,0.39,0.25,0.09,0.30331192323783446
3.0,0.05,0.26,0.12,0.28,0.3100470207668441
9.0,0.03,0.23,0.09,0.07,0.2984100671967998
11.0,0.04,0.32,0.11,0.06,0.3393639590391931
9.0,0.1,0.29,0.48,0.22,0.29324466630884516
5.0,0.07,0.11,0.25,0.11,0.23772871390321493
12.0,0.01,0.21,0.14,0.13,0.3344642322823092
11.0,0.07,0.44,0.47000000000000003,0.01,0.3039521951728348
14.0,0.04,0.27,0.34,0.3,0.3288604911297167
13.0,0.02,0.34,0.15,0.1,0.3522812454876608
7.0,0.05,0.47000000000000003,0.07,0.24,0.3548436739348871
2.0,0.08,0.36,0.08,0.27,0.3269590458644357
15.0,0.07,0.44,0.36,0.2,0.31149948499435925
8.0,0.05,0.37,0.25,0.29,0.34612180946364823
7.0,0.08,0.29,0.42,0.01,0.31610347468133954
4.0,0.06,0.25,0.46,0.13,0.3546928091218994
3.0,0.05,0.42,0.26,0.29,0.32899427337453935
13.0,0.05,0.19,0.32,0.01,0.31370651735601535
10.0,0.02,0.12,0.12,0.07,0.30466002769908107
15.0,0.02,0.14,0.12,0.28,0.3100807900309656
8.0,0.02,0.5,0.15,0.03,0.347907176529738
11.0,0.08,0.11,0.13,0.24,0.2419711800097601
15.0,0.01,0.43,0.26,0.11,0.32212792557953196
12.0,0.07,0.3,0.5,0.08,0.3291057564515067
2.0,0.05,0.25,0.25,0.15,0.2591368067481066
7.0,0.08,0.14,0.26,0.26,0.286050818361304
6.0,0.01,0.38,0.04,0.18,0.33485655458528724
6.0,0.1,0.36,0.4,0.18,0.32924798316524656
8.0,0.06,0.22,0.35000000000000003,0.23,0.3160331073579845
9.0,0.09,0.2,0.42,0.2,0.29763519424658486
11.0,0.08,0.13,0.49,0.04,0.26926280125926705
13.0,0.03,0.13,0.09,0.21,0.3184292184022157
13.0,0.06,0.2,0.09,0.11,0.3343889773406943
11.0,0.1,0.22,0.17,0.28,0.2937168869188056
8.0,0.04,0.11,0.31,0.09,0.2782092371332163
3.0,0.05,0.35000000000000003,0.17,0.3,0.34157123311891463
2.0,0.09,0.27,0.37,0.19,0.3356284287587454
8.0,0.05,0.18,0.04,0.1,0.3162829920651552
15.0,0.09,0.26,0.48,0.25,0.29473510519106744
7.0,0.01,0.35000000000000003,0.29,0.08,0.29909049597683096
11.0,0.02,0.45,0.42,0.26,0.33676503954449344
14.0,0.05,0.45,0.32,0.03,0.3447591804077364
11.0,0.08,0.13,0.11,0.23,0.2798236386325846
2.0,0.06,0.43,0.37,0.11,0.31174255185717625
2.0,0.04,0.32,0.19,0.08,0.2881460124713071
9.0,0.1,0.32,0.2,0.1,0.2859689397281974
4.0,0.01,0.18,0.34,0.24,0.29748369938419095
3.0,0.07,0.32,0.26,0.28,0.28985241734587336
13.0,0.03,0.38,0.07,0.16,0.3290137420861221
4.0,0.07,0.3,0.44,0.22,0.37552144188943154
14.0,0.1,0.39,0.31,0.24,0.3084939083767834
15.0,0.1,0.13,0.2,0.28,0.26188674951315905
11.0,0.03,0.46,0.05,0.11,0.3740808797079834
10.0,0.05,0.49,0.04,0.15,0.35290158537796246
8.0,0.07,0.12,0.33,0.11,0.2872931847849426
2.0,0.05,0.31,0.37,0.02,0.2831598716217577
12.0,0.04,0.45,0.4,0.21,0.31790954142874417
8.0,0.08,0.15,0.11,0.09,0.2876083867982473
